name	vaccine_id	vaccine_proper_name	trade_name
Yellow-Fever Virus Vaccine, 17D-204 strain Injection	VO_0003379		
0.5 ML Yellow-Fever Virus Vaccine, 17D-204 strain 4000 UNT/ML Injection	VO_0003380		
Yellow-Fever Virus Vaccine, 17D-204 strain 4000 UNT/ML	VO_0003381		
Yellow-Fever Virus Vaccine, 17D-204 strain 4000 UNT/ML Injectable Suspension	VO_0003382		
diphtheria toxoid vaccine, inactivated 5 UNT/ML	VO_0003383		
tetanus toxoid vaccine, inactivated	VO_0003384		
tetanus toxoid vaccine, inactivated 10 UNT/ML	VO_0003385		
Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.05 MG/ML	VO_0003386		
Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML	VO_0003387		
Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML	VO_0003388		
Acellular Pertussis Vaccine	VO_0003389		
acellular pertussis vaccine, inactivated	VO_0003390		
acellular pertussis vaccine, inactivated 0.116 MG/ML	VO_0003391		
acellular pertussis vaccine, inactivated 96 UNT/ML	VO_0003392		
TIV Dresden	VO_0003393		
QIV Quebec	VO_0003394		
diphtheria toxoid vaccine, inactivated 30 UNT/ML	VO_0003395		
tetanus toxoid vaccine	VO_0003396		
tetanus toxoid vaccine, inactivated Injectable Solution	VO_0003397		
tetanus toxoid vaccine, inactivated Injectable Suspension	VO_0003398		
tetanus toxoid vaccine, inactivated Injectable Product	VO_0003399		
tetanus toxoid vaccine, inactivated Prefilled Syringe	VO_0003400		
tetanus toxoid vaccine, inactivated 20 UNT/ML	VO_0003401		
0.5 ML tetanus toxoid vaccine, inactivated 20 UNT/ML Prefilled Syringe	VO_0003402		
tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	VO_0003403		
tetanus toxoid vaccine, inactivated 20 UNT/ML Injectable Suspension	VO_0003404		
tetanus toxoid vaccine, inactivated 8 UNT/ML Injectable Solution	VO_0003405		
tetanus toxoid vaccine, inactivated 8 UNT/ML	VO_0003406		
tetanus toxoid vaccine, inactivated 4 UNT/ML	VO_0003407		
Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine	VO_0003408		
Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine Injection	VO_0003409		
Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine Injectable Product	VO_0003410		
0.5 ML Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine 0.265 MG/ML Injection	VO_0003411		
Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine Injection [PedvaxHIB]	VO_0003412		
Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine 0.265 MG/ML	VO_0003413		
0.5 ML Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine 0.265 MG/ML Injection [PedvaxHIB]	VO_0003414		
Hepatitis B Surface Antigen Vaccine Injectable Product	VO_0003415		
Hepatitis B Surface Antigen Vaccine Injectable Suspension	VO_0003416		
Hepatitis B Surface Antigen Vaccine 0.005 MG/ML Injectable Suspension	VO_0003417		
Hepatitis B Surface Antigen Vaccine Prefilled Syringe	VO_0003419		
1 ML Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Prefilled Syringe	VO_0003420		
Hepatitis B Surface Antigen Vaccine Injection	VO_0003421		
1 ML Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Prefilled Syringe	VO_0003422		
Hepatitis B Surface Antigen Vaccine 0.01 MG/ML	VO_0003423		
0.5 ML Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Prefilled Syringe	VO_0003424		
0.5 ML Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Prefilled Syringe	VO_0003425		
1 ML Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Injection	VO_0003426		
0.5 ML Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Injection	VO_0003427		
Typhoid Vaccine Live Ty21a 2000000000 UNT [Vivotif]	VO_0003428		
diphtheria toxoid vaccine, inactivated 4 UNT/ML	VO_0003429		
Hepatitis A Vaccine (Inactivated) Strain HM175 Injectable Product	VO_0003430		
Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML	VO_0003431		
Hepatitis A Vaccine (Inactivated) Strain HM175 Prefilled Syringe	VO_0003432		
Hepatitis A Vaccine (Inactivated) Strain HM175	VO_0003433		
Hepatitis A Vaccine (Inactivated) Strain HM175 720 UNT/ML	VO_0003434		
Hepatitis A Vaccine (Inactivated) Strain HM175 Injection	VO_0003435		
0.5 ML Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Injection	VO_0003436		
1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Injection	VO_0003437		
Typhoid Vaccine Live Ty21a 2000000000 UNT	VO_0003438		
Fluzone Intradermal	VO_0003439		
Fluzone Intradermal Trivalent	VO_0003440		
meningococcal conjugate vaccine	VO_0003441		
Acel-Imune	VO_0003442		
Typhoid Vi Polysaccharide vaccine	VO_0003443		
vaccine foreign to USA	VO_0003444		
Typhoid Vaccine Live Ty21a 2000000000 UNT Delayed Release Oral Capsule	VO_0003445		
Typhoid Vaccine Live Ty21a	VO_0003446		
Typhoid Vaccine Live Ty21a Delayed Release Oral Capsule	VO_0003447		
Typhoid Vaccine Live Ty21a Pill	VO_0003448		
Typhoid Vaccine Live Ty21a Oral Product	VO_0003449		
influenza A virus A/California/7/2009 (H1N1) antigen 0.09 MG/ML	VO_0003450		
Twinrix Injectable Product	VO_0003451		
influenza A virus A/California/7/2009 (H1N1) antigen 0.015 MG/ML	VO_0003452		
influenza A virus A/Christchurch/16/2010 (H1N1) antigen	VO_0003453		
diphtheria toxoid vaccine, inactivated 13.4 UNT/ML	VO_0003454		
diphtheria toxoid vaccine, inactivated	VO_0003455		
diphtheria toxoid vaccine, inactivated 50 UNT/ML	VO_0003456		
diphtheria toxoid vaccine, inactivated 25 UNT/ML	VO_0003457		
1 ML Hepatitis A Vaccine, Inactivated 50 UNT/ML Injection [Vaqta]	VO_0003458		
Hepatitis A Vaccine, Inactivated 50 UNT/ML [Vaqta]	VO_0003459		
0.5 ML Hepatitis A Vaccine, Inactivated 50 UNT/ML Prefilled Syringe [Vaqta]	VO_0003460		
0.5 ML Hepatitis A Vaccine, Inactivated 50 UNT/ML Injection [Vaqta]	VO_0003461		
Vaqta Injectable Product	VO_0003462		
1 ML Hepatitis A Vaccine, Inactivated 50 UNT/ML Prefilled Syringe [Vaqta]	VO_0003463		
Hepatitis A Vaccine, Inactivated	VO_0003464		
Hepatitis A Vaccine, Inactivated Prefilled Syringe [Vaqta]	VO_0003465		
Hepatitis A Vaccine, Inactivated Injection [Vaqta]	VO_0003466		
Hepatitis A Vaccine, Inactivated Injection	VO_0003467		
Hepatitis A Vaccine, Inactivated Injectable Product	VO_0003468		
influenza A virus A/Christchurch/16/2010 (H1N1) antigen 0.03 MG/ML	VO_0003469		
influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen	VO_0003470		
influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.12 MG/ML	VO_0003471		
influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.03 MG/ML	VO_0003472		
influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.015 MG/ML	VO_0003473		
influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 50000000 MG/ML	VO_0003474		
influenza A virus A/South Australia/55/2014 (H3N2) antigen	VO_0003475		
influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.03 MG/ML	VO_0003476		
influenza A virus A/Brisbane/10/2010 (H1N1) antigen	VO_0003477		
influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.03 MG/ML	VO_0003478		
influenza B virus B/Brisbane/60/2008 antigen	VO_0003479		
influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML	VO_0003480		
influenza B virus B/Brisbane/60/2008 antigen 50000000 MG/ML	VO_0003481		
influenza B virus B/Brisbane/60/2008 antigen 0.09 MG/ML	VO_0003482		
influenza B virus B/Brisbane/60/2008 antigen 0.12 MG/ML	VO_0003483		
Neisseriales vaccine	VO_0003484		
influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML	VO_0003485		
influenza B virus B/Utah/9/2014 antigen	VO_0003486		
influenza B virus B/Utah/9/2014 antigen 0.03 MG/ML	VO_0003487		
influenza B virus B/Phuket/3073/2013 antigen	VO_0003488		
influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML	VO_0003489		
influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML	VO_0003490		
influenza B virus B/Phuket/3073/2013 antigen 0.12 MG/ML	VO_0003491		
influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML	VO_0003492		
influenza B virus B/Phuket/3073/2013 antigen 50000000 MG/ML	VO_0003493		
Spirochaetes vaccine	VO_0003494		
influenza vaccines	VO_0003495		
Influenza Virus Vaccine, Inactivated A-Christchurch-16-2010 NIB-74 (H1N1) (A-California-7-2009) strain	VO_0003496		
Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus	VO_0003497		
Influenza A (H1N1) Virus Vaccine	VO_0003498		
Influenza A (H1N1)-like Virus	VO_0003499		
Influenza A (H3N2)-like Virus	VO_0003500		
Influenza A (H3N2) Virus Vaccine	VO_0003501		
Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus	VO_0003502		
Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 0.03 MG/ML	VO_0003503		
Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain	VO_0003504		
Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML	VO_0003505		
Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML	VO_0003506		
Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus	VO_0003507		
Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.12 MG/ML	VO_0003508		
Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML	VO_0003509		
Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML	VO_0003510		
Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML	VO_0003511		
Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.12 MG/ML	VO_0003512		
Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.09 MG/ML	VO_0003513		
Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain	VO_0003514		
Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.03 MG/ML	VO_0003515		
Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML	VO_0003516		
Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain	VO_0003517		
Borreliella vaccine	VO_0003518		
Influenza B Virus Vaccine	VO_0003519		
Influenza B-like Virus	VO_0003520		
Influenza B virus vaccine, B-Wisconsin-1-2010-like virus	VO_0003521		
Influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.09 MG/ML	VO_0003522		
Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008	VO_0003523		
Influenza B virus vaccine, B-Brisbane-60-2008-like virus 0.03 MG/ML	VO_0003524		
Influenza B virus vaccine, B-Brisbane-60-2008-like virus 0.09 MG/ML	VO_0003525		
Influenza B virus vaccine, B-Massachusetts-2-2012-like virus	VO_0003526		
Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML	VO_0003527		
Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.09 MG/ML	VO_0003528		
Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.12 MG/ML	VO_0003529		
Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 50000000 MG/ML	VO_0003530		
Proteobacteria vaccine	VO_0003531		
Betaproteobacteria vaccine	VO_0003532		
Yersiniaceae vaccine	VO_0003533		
Corynebacterium vaccine	VO_0003534		
Gammaproteobacteria vaccine	VO_0003535		
Bacillus vaccine	VO_0003536		
Varicellovirus vaccine	VO_0003537		
Papillomaviridae vaccine	VO_0003538		
Orthopoxvirus vaccine	VO_0003539		
Orthohepadnavirus vaccine	VO_0003540		
Reoviridae vaccine	VO_0003541		
Sedoreovirinae vaccine	VO_0003542		
Morbillivirus vaccine	VO_0003543		
Rubulavirus vaccine	VO_0003544		
Lyssavirus vaccine	VO_0003545		
Flaviviridae vaccine	VO_0003546		
Enterovirus vaccine	VO_0003547		
Hepatovirus vaccine	VO_0003548		
Rubivirus vaccine	VO_0003549		
Alphaproteobacteria vaccine	VO_0003550		
Enterobacterales vaccine	VO_0003551		
Enterobacteriaceae vaccine	VO_0003552		
Spirochaetia vaccine	VO_0003553		
Firmicutes vaccine	VO_0003554		
Bacilli vaccine	VO_0003555		
Lactobacillales vaccine	VO_0003556		
Prevnar 13 vaccine 0.5 ML Prefilled Syringe	VO_0003559		
pneumococcal capsular polysaccharide type 9V vaccine	VO_0003561		
pneumococcal capsular polysaccharide type 9V vaccine 0.05 MG/ML	VO_0003562		
Pneumovax 23 Injectable Product	VO_0003563		
Pneumovax 23 Injection	VO_0003564		
PNEUMOVAX 23 0.5 ML Injection	VO_0003565		
PNEUMOVAX 23 vaccine Injectable Solution	VO_0003566		
PNEUMOVAX 23 vaccine Prefilled Syringe	VO_0003567		
PNEUMOVAX 23 vaccine 0.5 ML Prefilled Syringe	VO_0003568		
Prevnar 13 Injectable Product	VO_0003569		
Prevnar 13 vaccine Prefilled Syringe	VO_0003570		
pneumococcal capsular polysaccharide type 6B vaccine 0.05 MG/ML	VO_0003571		
ProQuad Injectable Product	VO_0003572		
ProQuad vaccine Injection	VO_0003573		
ProQuad vaccine 0.5 ML Injection	VO_0003574		
pneumococcal capsular polysaccharide type 1 vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 10A vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 11A vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 12F vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 14 vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 15B vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 17F vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 18C vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 19A vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 19F vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 2 vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 20 vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 22F vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 23F vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 3 vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 33F vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 4 vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 5 vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 6B vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 7F vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 8 vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 9N vaccine 0.05 MG/ML / pneumococcal capsular polysaccharide type 9V vaccine 0.05 MG/ML [Pneumovax 23]	VO_0003575		
Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0088 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML [Prevnar 13]	VO_0003576		
Measles Virus Vaccine Live, Enders' attenuated Edmonston strain 2000 UNT/ML / Mumps Virus Vaccine Live, Jeryl Lynn Strain 40000 UNT/ML / Rubella Virus Vaccine Live (Wistar RA 27-3 Strain) 2000 UNT/ML / Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 20000 UNT/ML [ProQuad]	VO_0003577		
influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML [Fluzone 2015-2016]	VO_0003578		
Fluzone Quadrivalent 2013-2014 Formula	VO_0003579		
influenza A virus A/California/7/2009 (H1N1) antigen 0.12 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.12 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.12 MG/ML [Fluzone 2015-2016]	VO_0003580		
Fluzone 2015-2016 High-Dose vaccine Prefilled Syringe	VO_0003581		
Fluzone 2015-2016 High-Dose vaccine 0.5 ML Prefilled Syringe	VO_0003582		
Fluzone 2015-2016 vaccine Injectable Suspension	VO_0003583		
Fluzone 2016-2017	VO_0003584		
influenza A virus A/California/7/2009 (H1N1) antigen 0.12 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.12 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.12 MG/ML [Fluzone 2016-2017]	VO_0003585		
Fluzone 2016-2017 Injectable Product	VO_0003586		
Fluzone 2016-2017 High-Dose vaccine Prefilled Syringe	VO_0003587		
Fluzone 2016-2017 High-Dose vaccine 0.5 ML Prefilled Syringe	VO_0003588		
Fluzone 2017-2018	VO_0003589		
Fluzone 2017-2018 Injectable Product	VO_0003590		
influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.12 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.12 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.12 MG/ML [Fluzone 2017-2018]	VO_0003591		
Fluzone 2017-2018 high-dose vaccine Prefilled Syringe	VO_0003592		
Fluzone 2017-2018 high-dose vaccine 0.5 ML Prefilled Syringe	VO_0003593		
Fluzone 2018-2019	VO_0003594		
Fluzone 2018-2019 Injectable Product	VO_0003595		
influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.12 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.12 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.12 MG/ML [Fluzone 2018-2019]	VO_0003596		
Fluzone 2018-2019 high-dose vaccine Prefilled Syringe	VO_0003597		
Fluzone 2018-2019 high-dose vaccine 0.5 ML Prefilled Syringe	VO_0003598		
influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen	VO_0003599		
influenza A virus A/Michigan/45/2015 (H1N1) antigen	VO_0003600		
influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen	VO_0003601		
influenza B virus B/Maryland/15/2016 antigen	VO_0003602		
influenza B virus B/Maryland/15/2016 antigen 0.12 MG/ML	VO_0003603		
influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.12 MG/ML	VO_0003604		
influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.12 MG/ML	VO_0003605		
influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.12 MG/ML	VO_0003606		
Fluzone Quadrivalent 2013-2014 Formula Injectable Product	VO_0003607		
Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML / Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML / Influenza B virus vaccine, B-Brisbane-60-2008-like virus 0.03 MG/ML / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML [Fluzone Quadrivalent 2013-2014 Formula]	VO_0003608		
Fluzone Quadrivalent 2013-2014 Formula Influenza Virus Vaccine Prefilled Syringe	VO_0003609		
Fluzone Quadrivalent 2013-2014 Formula Influenza Virus Vaccine 0.25 ML Prefilled Syringe	VO_0003610		
Fluzone Quadrivalent 2014-2015 Formula	VO_0003611		
Fluzone Quadrivalent 2014-2015 Formula Injectable Product	VO_0003612		
